"ConsensusUser","True_Species","Aggreement","Season","ModeCrowdNAnimals.x","ModeCrowdNAnimals_Low","ModeCrowdNAnimals_High","TRUE_COUNT","Agreement_Total_Count","Agreement_Total_Count.Low","Agreement_Total_Count.HIGH"
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"SNOWSHOEHARE","SNOWSHOEHARE",1,"WWW2","",NA,NA,"",NA,NA,NA
"SNOWSHOEHARE","SNOWSHOEHARE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"JACKRABBIT","SNOWSHOEHARE",0,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","OTHER_SMALL_MAMMAL",0,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","SQUIRREL",0,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"COYOTE","COYOTE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"UNKNOWN","NOTHINGHERE",0,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"WOLF","WOLF",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"HUMAN","HUMAN",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","BEAR",0,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","SQUIRREL",0,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"WOLF","WOLF",1,"WWW2","",NA,NA,"",NA,NA,NA
"FOXGRAY","FOXGRAY",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"OTHER_BIRD","OTHER_BIRD",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"SNOWSHOEHARE","SNOWSHOEHARE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","SNOWSHOEHARE",0,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"BOBCAT","BOBCAT",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","SQUIRREL",0,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","SQUIRREL",0,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"UNKNOWN","HUMAN",0,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","SQUIRREL",0,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"COYOTE","WOLF",0,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","BEAR",0,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","SQUIRREL",0,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"COYOTE","COYOTE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","NOTHINGHERE",0,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","SQUIRREL",0,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"HUMAN","HUMAN",1,"WWW2","",NA,NA,"",NA,NA,NA
"HUMAN","HUMAN",1,"WWW2","",NA,NA,"",NA,NA,NA
"HUMAN","HUMAN",1,"WWW2","",NA,NA,"",NA,NA,NA
"HUMAN","HUMAN",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","NOTHINGHERE",0,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","SQUIRREL",0,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"OTHER_BIRD","OTHER_BIRD",1,"WWW2","",NA,NA,"",NA,NA,NA
"UNKNOWN","SQUIRREL",0,"WWW2","",NA,NA,"",NA,NA,NA
"UNKNOWN","SQUIRREL",0,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"SNOWSHOEHARE","SNOWSHOEHARE",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","NOTHINGHERE",0,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","BEAR",0,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"COYOTE","WOLF",0,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"WOLF","WOLF",1,"WWW2","",NA,NA,"",NA,NA,NA
"WOLF","WOLF",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","SQUIRREL",0,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"COYOTE","COYOTE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"COYOTE","COYOTE",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","NOTHINGHERE",0,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"UNKNOWN","NOTHINGHERE",0,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"UNKNOWN","BEAR",0,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","BEAR",0,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","DEER",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"SNOWSHOEHARE","SNOWSHOEHARE",1,"WWW2","",NA,NA,"",NA,NA,NA
"SNOWSHOEHARE","SNOWSHOEHARE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"FOXGRAY","FOXGRAY",1,"WWW2","",NA,NA,"",NA,NA,NA
"COYOTE","COYOTE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","SQUIRREL",0,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"DEER","BEAR",0,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"SQUIRREL","SQUIRREL",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"BEAR","BEAR",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","SQUIRREL",0,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"NOTHINGHERE","NOTHINGHERE",1,"WWW2","",NA,NA,"",NA,NA,NA
"UNKNOWN","SQUIRREL",0,"WWW2","",NA,NA,"",NA,NA,NA
